Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
0.18666666666666668,1.0157865042528484,0.9066666666666667,0.22666666666666668,0.45333333333333337,1.0666666666666667,1.0327955589886444,0.2581988897471611,0.5163977794943222,1.3693063937629155,0.4666666666666667
