Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
0.10800000000000001,0.6455509275030128,0.48400000000000004,0.12100000000000001,0.24200000000000002,0.42840000000000006,0.654522726878143,0.16363068171953574,0.3272613634390715,2.1606790785072145,0.7857999999999999
