Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
0.04000000000000003,1.0384603988597736,0.8933333333333333,0.22333333333333333,0.44666666666666666,1.08,1.0392304845413265,0.2598076211353316,0.5196152422706632,1.3608276348795434,0.45999999999999996
