Sample_ID,leaf_1_probability_Cooks_distance_like,leaf_2_probability_Cooks_distance_like,leaf_3_probability_Cooks_distance_like,leaf_4_probability_Cooks_distance_like,leaf_5_probability_Cooks_distance_like
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-1,0.023550724637681156,0.002770673486786019,0.0014719202898550723,0.0015700483091787441,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-2,0.006521739130434783,0.0025575447570332474,0.0010351966873706007,0.004347826086956522,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-3,0.006521739130434783,0.0025575447570332474,0.0010351966873706007,0.004347826086956522,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-4,0.023550724637681156,0.002770673486786019,0.0014719202898550723,0.0015700483091787441,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-5,0.004347826086956522,0.0012787723785166237,0.0010351966873706007,0.004347826086956522,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-1,0.0,0.0013853367433930095,0.0,0.0007850241545893718,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-2,0.0,0.002770673486786019,0.0014719202898550723,0.0015700483091787441,0.0010704874835309615
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-3,0.0,0.0012787723785166237,0.0010351966873706003,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-4,0.0,0.0013853367433930095,0.0,0.0007850241545893718,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-5,0.0,0.006393861892583119,0.005175983436853002,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-1,0.0,0.0012787723785166237,0.0020703933747412005,0.0,0.002173913043478261
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-2,0.0,0.0,0.0029438405797101446,0.0007850241545893721,0.0010704874835309615
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-3,0.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-4,0.0,0.0013853367433930095,0.008831521739130434,0.0031400966183574882,0.0010704874835309615
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-5,0.0,0.0,0.0010351966873706003,0.0,0.002173913043478261
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-1,0.007850241545893718,0.0,0.0029438405797101446,0.002355072463768116,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-2,0.0,0.0013853367433930095,0.004415760869565217,0.00392512077294686,0.0010704874835309615
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-3,0.0,0.0025575447570332474,0.0,0.004347826086956522,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-4,0.0,0.0012787723785166237,0.0010351966873706007,0.006521739130434782,0.002173913043478261
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-5,0.0,0.0013853367433930095,0.004415760869565217,0.00392512077294686,0.0010704874835309615
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-1,0.0,0.0012787723785166237,0.0010351966873706007,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-2,0.0,0.0,0.0014719202898550723,0.0007850241545893721,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-3,0.002173913043478261,0.0025575447570332474,0.004140786749482401,0.004347826086956522,0.010869565217391304
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-4,0.0,0.0,0.0014719202898550723,0.0007850241545893721,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-5,0.0,0.0012787723785166237,0.0020703933747412014,0.0,0.002173913043478261
