Sample_ID,leaf_1_probability_Cooks_distance_like,leaf_2_probability_Cooks_distance_like,leaf_3_probability_Cooks_distance_like,leaf_4_probability_Cooks_distance_like,leaf_5_probability_Cooks_distance_like
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-1,0.004611330698287219,0.003980404164115125,0.00407608695652174,0.002466851680542707,0.0024844720496894402
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-2,0.004611330698287217,0.004898958971218615,0.00407608695652174,0.005396238051187171,0.011180124223602485
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-3,0.008896940418679552,0.008896940418679552,0.19625603864734306,0.028903162055335965,0.11899313501144161
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-4,0.0005233494363929146,0.0005233494363929146,0.12298711755233499,0.0695816864295125,0.0793287566742944
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-5,0.012516469038208161,0.008573178199632577,0.00407608695652174,0.006012950971322849,0.0037267080745341605
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-1,0.006454643048845948,0.0062801932367149765,0.05233494363929151,0.02033926218708827,0.0049580472921434
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-2,0.010990338164251207,0.010990338164251207,0.1439210950080516,0.08135704874835308,0.013634630053394351
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-3,0.001976284584980237,0.006429883649724432,0.004528985507246377,0.0027752081406105457,0.004968944099378882
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-4,0.009222661396574438,0.0073484384568279215,0.006114130434782609,0.007246376811594203,0.01242236024844721
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-5,0.008896940418679552,0.008896940418679552,0.20933977455716601,0.06315876152832671,0.011155606407322655
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-1,0.0032938076416337263,0.00520514390691978,0.009057971014492752,0.008633980881899476,0.011180124223602485
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-2,0.006803542673107892,0.006803542673107891,0.20672302737520135,0.08777997364953882,0.00619755911517925
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-3,0.0013175230566534908,0.00520514390691978,0.002264492753623189,0.00416281221091582,0.011180124223602485
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-4,0.005756843800322062,0.0059312936124530325,0.049718196457326926,0.023550724637681156,0.0123951182303585
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-5,0.017786561264822125,0.007348438456827924,0.005208333333333333,0.0012334258402713534,0.0037267080745341605
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-1,0.0017444981213097155,0.0019189479334406876,0.1256038647342996,0.0610177865612648,0.009916094584286808
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-2,0.002635046113306982,0.005817513778322105,0.007246376811594203,0.009250693802035153,0.006832298136645963
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-3,0.012385936661298983,0.012385936661298981,0.01308373590982287,0.03211462450592884,0.016113653699466057
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-4,0.007246376811594203,0.004898958971218615,0.0027173913043478273,0.0030835646006783838,0.0031055900621118
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-5,0.0012211486849168006,0.005407944176060119,0.2433574879227054,0.06637022397891963,0.0012395118230358495
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-1,0.011198945981554674,0.0073484384568279215,0.00022644927536231873,0.002158495220474869,0.002484472049689441
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-2,0.006587615283267456,0.003980404164115125,0.0029438405797101454,0.002312673450508788,0.0006211180124223601
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-3,0.0032938076416337302,0.008266993263931413,0.005208333333333335,0.0038544557508479803,0.004968944099378884
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-4,0.0071524422973698355,0.007326892109500806,0.122987117552335,0.06208827404479577,0.12395118230358498
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-5,0.0066290928609769205,0.008373590982286636,0.05756843800322065,0.049242424242424226,0.10411899313501143
