Sample_ID,leaf_1_probability_Cooks_distance_like,leaf_2_probability_Cooks_distance_like,leaf_3_probability_Cooks_distance_like,leaf_4_probability_Cooks_distance_like,leaf_5_probability_Cooks_distance_like
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-1,0.010869565217391302,0.0,0.0007012622720897616,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-2,0.013457556935817806,0.013457556935817802,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-3,0.013457556935817806,0.013457556935817802,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-4,0.010869565217391302,0.0015527950310559003,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-5,0.010869565217391302,0.0,0.0007012622720897616,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-1,0.0,0.0033643892339544515,0.0,0.0016821946169772257,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-2,0.0,0.0033643892339544515,0.0,0.0016821946169772257,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-3,0.010869565217391302,0.004658385093167701,0.00841514726507714,0.03359683794466404,0.005434782608695653
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-4,0.021739130434782608,0.006211180124223601,0.015427769985974754,0.03359683794466404,0.005434782608695653
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-5,0.0,0.0033643892339544515,0.0,0.0016821946169772257,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-1,0.010869565217391302,0.0,0.002805049088359046,0.005928853754940711,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-2,0.0,0.0,0.004156010230179027,0.005046583850931677,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-3,0.0,0.0,0.0007012622720897616,0.001976284584980237,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-4,0.0,0.0,0.0013853367433930089,0.001682194616977226,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-5,0.010869565217391302,0.0,0.0021037868162692847,0.003952569169960474,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-1,0.0,0.0,0.0055413469735720354,0.006728778467908903,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-2,0.0,0.0,0.0007012622720897616,0.003952569169960474,0.005434782608695653
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-3,0.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-4,0.0,0.0,0.002103786816269285,0.005928853754940711,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-5,0.0,0.006728778467908901,0.004156010230179027,0.018504140786749484,0.015700483091787436
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-1,0.0,0.0,0.0,0.003952569169960474,0.010869565217391306
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-2,0.0,0.0,0.0,0.005046583850931677,0.023550724637681156
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-3,0.0,0.0,0.0,0.003952569169960474,0.010869565217391306
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-4,0.0,0.0,0.0,0.005046583850931677,0.023550724637681156
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-5,0.0,0.0,0.0,0.003952569169960474,0.010869565217391306
