Process_ID,All,5_0_%#1,5_0_%#2
Process_label,All,roi_mean,roi_median
n_records,16,8,8
Mean_R2,0.7736291666666667,0.7665055555555556,0.7807527777777779
Min_R2,0.4599999999999999,0.4599999999999999,0.4666666666666667
Median_R2,0.8211111111111111,0.8211111111111111,0.8150999999999999
Max_R2,0.9246,0.9246,0.917
All,1.0,0.9266853014329798,0.9266853014329798
5_0_%#1,0.9266853014329798,1.0,0.8784770784770783
5_0_%#2,0.9266853014329798,0.8784770784770783,1.0
