Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
0.051999999999999956,0.46657903939204126,0.38,0.095,0.19,0.22039999999999998,0.4694677837722201,0.11736694594305502,0.23473389188611005,3.01237616564389,0.8898
