Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
-0.05199999999999998,0.6020764071112569,0.5,0.125,0.25,0.36519999999999997,0.604317797189525,0.15107944929738126,0.3021588985947625,2.3401818860045456,0.8174
