Sample_ID,leaf_1_probability_Cooks_distance_like,leaf_2_probability_Cooks_distance_like,leaf_3_probability_Cooks_distance_like,leaf_4_probability_Cooks_distance_like,leaf_5_probability_Cooks_distance_like
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,0.002465262214253699,0.0020005334755934918,0.004007772649987856,0.0021739130434782613,0.015527950310559015
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,0.0015317544479792622,0.004533829342013487,0.006500426257459508,0.01279298622293791,0.023907553798858134
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,0.0011205737337516809,0.001200320085356095,0.004129220306048093,0.004211956521739131,0.03416149068322982
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,0.0062752129090094125,0.0033342224593224863,0.0010930289045421424,0.0033967391304347825,0.027950310559006212
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_5,0.0017232237539766704,0.002770673486786019,0.00479539641943734,0.00814099123277867,0.0042819499341238436
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_1,0.0017232237539766702,0.006045105789351315,0.005221653878942883,0.01250223653605296,0.00606609574000878
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,0.0008964589870013451,0.001467057882101894,0.004736458586349284,0.0027173913043478256,0.07453416149068323
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,0.00019146930599740772,0.0013853367433930104,0.005115089514066497,0.008431740919663625,0.008207070707070703
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,0.017040768233769297,0.013727427729985276,0.004049445865302644,0.004942744677044194,0.0053524374176548055
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_5,0.0006723442402510085,0.004267804747932783,0.0026718484333252365,0.001494565217391305,0.03105590062111802
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,0.0047064096817570605,0.0021339023739663913,0.008501335924216664,0.005434782608695653,0.11490683229813664
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,0.002913491707754371,0.0010669511869831956,0.005222249210590235,0.008288043478260872,0.015527950310559006
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,0.0017232237539766698,0.0025187940788963816,0.004688832054560954,0.011048488101628196,0.0053524374176548055
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_4,0.0011205737337516809,0.003467591357695386,0.0013359242166626182,0.002309782608695653,0.003105590062111799
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,0.0005744079179922237,0.0052894675656824,0.01129582267689685,0.009885489354088388,0.003925120772946857
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_1,0.0022411474675033617,0.0012003200853560954,0.0009715812484819042,0.0027173913043478264,0.009316770186335402
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,0.0013446884805020176,0.0026673779674579886,0.004615010930289046,0.004755434782608696,0.05900621118012423
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,0.004595263343937788,0.003778191118344572,0.0026641091219096343,0.008140991232778672,0.003925120772946857
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,0.0051696712619300105,0.009571417499806247,0.006393861892583122,0.00930398998031848,0.01248902064119455
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,0.0017232237539766702,0.004659769045958306,0.007566069906223359,0.00465199499015924,0.007493412384716729
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,0.0013446884805020176,0.0017337956788476931,0.0026718484333252373,0.003668478260869565,0.03726708074534164
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_2,0.0011488158359844465,0.0023928543749515622,0.003410059676044332,0.023841474324566108,0.031044137022397885
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,0.003829386119948156,0.007052623420909867,0.008951406649616368,0.015991232778672388,0.0074934123847167295
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,0.0008964589870013448,0.002934115764203788,0.0032790867136264275,0.002853260869565218,0.10559006211180126
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,0.0024652622142536996,0.0038676980528140844,0.00558659217877095,0.008152173913043478,0.10559006211180123
