Sample_ID,leaf_1_probability_Cooks_distance_like,leaf_2_probability_Cooks_distance_like,leaf_3_probability_Cooks_distance_like,leaf_4_probability_Cooks_distance_like,leaf_5_probability_Cooks_distance_like
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,0.0039018952062430325,0.002923976608187134,0.0068250758341759366,0.0010641532380662813,0.00712143928035982
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,0.0016241879060469762,0.005756843800322062,0.0021409749670619226,0.0062241200828157366,0.01030344202898551
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,0.008391637514576044,0.009681964573268923,0.009991216512955646,0.0040372670807453425,0.019134963768115944
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,0.004459308807134893,0.0027968471904398673,0.0030333670374115287,0.0027363940407418665,0.006746626686656671
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_5,0.005295429208472684,0.004322400203407069,0.0032861476238624874,0.0015202189115232597,0.0037481259370314847
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_1,0.006410256410256412,0.003813882532418002,0.0025278058645096056,0.000912131346913956,0.006371814092953522
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,0.009203731467599533,0.009420289855072463,0.002378861074513248,0.005383022774327124,0.013247282608695654
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,0.007038147592870234,0.007065217391304348,0.012370077587468895,0.00908385093167702,0.01582314311594203
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,0.005574136008918616,0.0062293414696160685,0.0075834175935288175,0.012769838856795382,0.01686656671664168
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_5,0.005143261702482091,0.004971819645732689,0.003092519396867223,0.0020186335403726712,0.008463541666666668
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,0.0027870680044593085,0.0017798118484617339,0.01314459049544995,0.017482517482517484,0.004872563718140929
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,0.015159087123105116,0.0159621578099839,0.0019030888596105995,0.005383022774327124,0.020974864130434787
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,0.004872563718140928,0.004448470209339773,0.0033304055043185473,0.0035326086956521748,0.013247282608695655
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_4,0.010590858416945374,0.004576659038901601,0.009352881698685542,0.009577379142596536,0.005247376311844077
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,0.007246376811594204,0.0062293414696160685,0.008847320525783619,0.005016722408026757,0.004872563718140929
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_1,0.005413959686823255,0.013083735909822869,0.005233494363929146,0.003364389233954452,0.012511322463768114
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,0.0019509476031215162,0.001906941266209001,0.012639029322548028,0.0024323502584372154,0.024737631184407794
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,0.002165583874729302,0.004971819645732688,0.001665202752159274,0.0065605590062111805,0.012143342391304346
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,0.0027069798434116274,0.00392512077294686,0.002616747181964573,0.0026915113871635622,0.0080955615942029
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,0.005574136008918616,0.0026697177726926007,0.005308392315470173,0.0018242626938279112,0.005247376311844077
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,0.0030657748049052382,0.0034324942791762007,0.003538928210313448,0.0025843721495895414,0.006371814092953521
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_2,0.00668896321070234,0.0031782354436816675,0.0083417593528817,0.0016722408026755857,0.004122938530734634
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,0.003519073796435115,0.009681964573268921,0.005709266578831795,0.004710144927536233,0.02502264492753623
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,0.002436281859070464,0.006803542673107891,0.004281949934123849,0.008915631469979297,0.0345901268115942
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,0.0008361204013377924,0.0016526824307144673,0.01188068756319515,0.010945576162967466,0.005622188905547227
