Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
0.19999999999999996,0.9752492558885196,0.8666666666666667,0.21666666666666667,0.43333333333333335,0.9911111111111112,0.9955456348712053,0.24888640871780132,0.49777281743560264,1.4205411714311351,0.5044444444444445
