Sample_ID,leaf_1_probability_Cooks_distance_like,leaf_2_probability_Cooks_distance_like,leaf_3_probability_Cooks_distance_like,leaf_4_probability_Cooks_distance_like,leaf_5_probability_Cooks_distance_like
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-1,0.007246376811594204,0.005434782608695651,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-2,0.023550724637681156,0.014130434782608696,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-3,0.023550724637681156,0.014130434782608696,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-4,0.007246376811594204,0.005434782608695651,0.0016722408026755848,0.0,0.005434782608695653
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-5,0.007246376811594204,0.005434782608695651,0.013377926421404682,0.017391304347826087,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-1,0.0,0.009420289855072463,0.0,0.0029438405797101446,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-2,0.0,0.0036231884057971006,0.0,0.004347826086956522,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-3,0.0,0.005434782608695651,0.0,0.006521739130434782,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-4,0.0,0.004710144927536231,0.0,0.0014719202898550723,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-5,0.0,0.009420289855072463,0.0,0.0029438405797101446,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-1,0.0,0.004710144927536231,0.0055413469735720354,0.007359601449275361,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-2,0.0,0.018840579710144925,0.0055413469735720354,0.005887681159420289,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-3,0.0,0.009057971014492754,0.008361204013377926,0.017391304347826087,0.021739130434782608
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-4,0.0,0.0,0.0033444816053511696,0.004347826086956522,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-5,0.0,0.02536231884057971,0.0033444816053511696,0.015217391304347828,0.005434782608695652
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-1,0.0,0.0,0.0027706734867860177,0.0029438405797101446,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-2,0.0,0.0018115942028985503,0.0,0.002173913043478261,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-3,0.0,0.0,0.0027706734867860177,0.0029438405797101446,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-4,0.0,0.0018115942028985503,0.0,0.002173913043478261,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-5,0.0,0.0,0.0027706734867860177,0.0029438405797101446,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-1,0.0,0.0,0.005016722408026755,0.0,0.016304347826086956
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-2,0.0,0.0,0.0033444816053511696,0.0,0.010869565217391306
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-3,0.0,0.0,0.0,0.004415760869565217,0.023550724637681156
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-4,0.0,0.0,0.005016722408026755,0.0,0.016304347826086956
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-5,0.0,0.018840579710144925,0.0013853367433930089,0.005887681159420289,0.023550724637681156
