Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
-0.06800000000000003,0.4017163178164412,0.324,0.081,0.162,0.166,0.4074309757492673,0.10185774393731682,0.20371548787463364,3.4710506725031163,0.917
