Sample_ID,leaf_1_probability_Cooks_distance_like,leaf_2_probability_Cooks_distance_like,leaf_3_probability_Cooks_distance_like,leaf_4_probability_Cooks_distance_like,leaf_5_probability_Cooks_distance_like
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,0.017391304347826087,0.0018501387604070308,0.005175983436853003,0.01,0.011122345803842264
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,0.008695652173913037,0.006359851988899167,0.009920634920634924,0.007391304347826086,0.0030333670374115274
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,0.04055958132045089,0.004079653086842406,0.002164120642381512,0.01852657004830918,0.004325643300798581
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,0.017391304347826084,0.00023126734505087885,0.006469979296066253,0.008043478260869564,0.006066734074823057
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_5,0.002355072463768117,0.0035233367568184414,0.004710144927536231,0.0025120772946859897,0.0012015675835551614
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_1,0.004971819645732689,0.005192285746890336,0.0026733254994124552,0.0017270531400966182,0.0026434486838213555
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,0.0010466988727858295,0.0035233367568184414,0.003691735213474344,0.004396135265700482,0.00528689736764271
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,0.01739130434782608,0.0032377428307123032,0.001897860593512768,0.008695652173913044,0.009100101112234586
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,0.012173913043478264,0.0038159111933395006,0.001552795031055901,0.0056521739130434775,0.013650151668351873
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_5,0.0015700483091787433,0.004450530640191716,0.0034371327849588716,0.003768115942028985,0.0026434486838213546
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,0.010434782608695651,0.001040703052728955,0.004658385093167703,0.01,0.006572295247724976
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,0.002355072463768118,0.008901061280383432,0.009674892283587937,0.0025120772946859897,0.005046583850931677
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,0.006956521739130434,0.001271970397779834,0.012681159420289856,0.014130434782608697,0.013650151668351875
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_4,0.004971819645732689,0.011311765377153943,0.00852918135526831,0.003925120772946859,0.003364389233954452
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,0.009565217391304346,0.0008094357076780758,0.0016390614216701177,0.001956521739130435,0.005055611729019214
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_1,0.026956521739130438,0.0031221091581868643,0.0025017253278122845,0.010217391304347826,0.001011122345803842
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,0.0013083735909822866,0.0029670204267944773,0.004710144927536231,0.00502415458937198,0.0019225081336882576
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,0.010990338164251205,0.0040796530868424065,0.007892675283979632,0.010519323671497586,0.002643448683821355
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,0.001831723027375202,0.002225265320095858,0.0044555424990207594,0.004239130434782608,0.005527210884353743
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,0.013913043478260867,0.0017345050878815914,0.0037957211870255354,0.007608695652173915,0.005055611729019214
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,0.023478260869565212,0.003584643848288622,0.004227053140096619,0.006739130434782608,0.010111223458038426
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_2,0.001831723027375203,0.003337897980143787,0.00471014492753623,0.0034541062801932356,0.006728778467908904
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,0.0034017713365539462,0.0020398265434212032,0.0010184097140618874,0.011618357487922703,0.011054421768707487
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,0.007826086956521736,0.0018501387604070308,0.007160110420979987,0.007608695652173912,0.0025278058645096047
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,0.02956521739130434,0.0031221091581868643,0.012422360248447208,0.02108695652173913,0.0020222446916076837
