Sample_ID,leaf_1_probability_Cooks_distance_like,leaf_2_probability_Cooks_distance_like,leaf_3_probability_Cooks_distance_like,leaf_4_probability_Cooks_distance_like,leaf_5_probability_Cooks_distance_like
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,0.005887681159420289,0.005887681159420289,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,0.011775362318840578,0.011775362318840582,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,0.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,0.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_5,0.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_1,0.0029438405797101446,0.0029438405797101446,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,0.0029438405797101446,0.0029438405797101446,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,0.005434782608695652,0.005434782608695651,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,0.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_5,0.01358695652173913,0.013586956521739128,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,0.0,0.0,0.013457556935817806,0.0072463768115942,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,0.0,0.0,0.013457556935817806,0.0072463768115942,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,0.0,0.0,0.00434782608695652,0.0027173913043478256,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_4,0.0,0.0,0.00434782608695652,0.0027173913043478256,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,0.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_1,0.0,0.0,0.0033643892339544515,0.0018115942028985507,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,0.0,0.0,0.0033643892339544515,0.0018115942028985507,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,0.0,0.0,0.013043478260869561,0.010869565217391302,0.007246376811594203
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,0.0,0.0,0.0033643892339544515,0.0018115942028985507,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,0.0,0.0,0.013043478260869561,0.010869565217391302,0.007246376811594203
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,0.0,0.0,0.0,0.005434782608695651,0.01449275362318841
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_2,0.0,0.0,0.0,0.0036231884057971,0.007850241545893718
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,0.0,0.0,0.0,0.005434782608695651,0.01449275362318841
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,0.0,0.0,0.0,0.005434782608695651,0.011775362318840578
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,0.0,0.0,0.00869565217391304,0.005434782608695651,0.02898550724637682
