Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
0.084,0.37913585955432916,0.316,0.079,0.158,0.1508,0.388329756778952,0.097082439194738,0.194164878389476,3.641785203646149,0.9246
