Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
0.2933333333333333,0.7138004700972893,0.6399999999999999,0.15999999999999998,0.31999999999999995,0.5955555555555556,0.7717224601860151,0.19293061504650377,0.38586123009300755,1.8325416653445783,0.7022222222222222
