Sample_ID,leaf_1_probability_Cooks_distance_like,leaf_2_probability_Cooks_distance_like,leaf_3_probability_Cooks_distance_like,leaf_4_probability_Cooks_distance_like,leaf_5_probability_Cooks_distance_like
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,0.007850241545893718,0.006728778467908901,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,0.005928853754940712,0.005928853754940711,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,0.007850241545893718,0.006728778467908901,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,0.00790513833992095,0.005928853754940711,0.00434782608695652,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_5,0.005928853754940712,0.005928853754940711,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_1,0.007850241545893718,0.006728778467908901,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,0.003925120772946859,0.0033643892339544515,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,0.001976284584980237,0.003952569169960474,0.00434782608695652,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,0.007850241545893718,0.006728778467908901,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_5,0.001976284584980237,0.003952569169960474,0.00434782608695652,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,0.0,0.0,0.013083735909822867,0.00841097308488613,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,0.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,0.0,0.0033643892339544515,0.013083735909822867,0.006728778467908903,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_4,0.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,0.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_1,0.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,0.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,0.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,0.0,0.0,0.01739130434782608,0.010869565217391302,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,0.0,0.0,0.021739130434782605,0.013586956521739128,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,0.0,0.0,0.0,0.005046583850931678,0.011775362318840578
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_2,0.0,0.0,0.0,0.0033643892339544515,0.007850241545893718
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,0.0,0.0,0.0,0.005434782608695651,0.01449275362318841
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,0.0,0.0,0.0,0.005434782608695651,0.01449275362318841
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,0.0,0.0,0.013043478260869561,0.005434782608695651,0.036231884057971016
