Sample_ID,leaf_1_probability_Cooks_distance_like,leaf_2_probability_Cooks_distance_like,leaf_3_probability_Cooks_distance_like,leaf_4_probability_Cooks_distance_like,leaf_5_probability_Cooks_distance_like
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-1,0.007246376811594204,0.0022883295194508005,0.0,0.0019762845849802366,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-2,0.007246376811594204,0.0022883295194508005,0.0,0.0019762845849802366,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-3,0.0026167471819645727,0.0013083735909822864,0.0,0.0026167471819645727,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-4,0.007246376811594204,0.0022883295194508005,0.0,0.0019762845849802366,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-5,0.0026167471819645727,0.0013083735909822864,0.0008410973084886127,0.0052334943639291455,0.0008722490606548576
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-1,0.0,0.0011441647597254002,0.000945179584120983,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-2,0.0,0.0026167471819645727,0.0,0.003925120772946859,0.0008722490606548576
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-3,0.0,0.0011441647597254002,0.000945179584120983,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-4,0.0052334943639291455,0.0052334943639291455,0.0,0.0026167471819645727,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-5,0.0,0.0013083735909822864,0.0,0.0013083735909822864,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-1,0.0,0.0011441647597254002,0.004725897920604916,0.003952569169960473,0.0016722408026755853
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-2,0.0,0.0026167471819645727,0.0016821946169772253,0.0026167471819645727,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-3,0.0,0.0011441647597254002,0.0028355387523629496,0.0,0.0016722408026755857
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-4,0.0,0.0026167471819645727,0.005887681159420289,0.003925120772946859,0.0017444981213097152
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-5,0.0,0.0,0.003780718336483932,0.003952569169960473,0.0016722408026755853
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-1,0.0,0.0022883295194508005,0.000945179584120983,0.0019762845849802366,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-2,0.0,0.0026167471819645727,0.0,0.006541867954911434,0.0026167471819645727
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-3,0.0052334943639291455,0.0,0.0,0.00392512077294686,0.0008722490606548576
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-4,0.0,0.0011441647597254002,0.0009451795841209832,0.005928853754940709,0.0008361204013377926
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-5,0.0,0.0026167471819645727,0.0,0.00785024154589372,0.0034889962426194305
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-1,0.0,0.0013083735909822864,0.0,0.003925120772946859,0.0017444981213097152
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-2,0.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-3,0.0,0.0022883295194508005,0.001890359168241966,0.0,0.0016722408026755853
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-4,0.0,0.0022883295194508005,0.000945179584120983,0.0,0.0008361204013377926
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-5,0.0,0.0013083735909822864,0.0008410973084886127,0.0026167471819645727,0.0017444981213097152
