Process_ID,All,2_0_%#1,2_0_%#2
Process_label,All,snv,raw
n_records,16,8,8
Mean_AUC_micro,0.8906125,0.9429000000000001,0.838325
Min_AUC_micro,0.7178,0.8888,0.7178
Median_AUC_micro,0.8941,0.9634,0.8568
Max_AUC_micro,0.9752,0.9752,0.897
All,1.0,0.07035029164311422,0.07035029164311422
2_0_%#1,0.07035029164311422,1.0,0.0006216006216006216
2_0_%#2,0.07035029164311422,0.0006216006216006216,1.0
