Process_ID,All,KNeighborsClassifier,RandomForestClassifier
Process_label,All,KNeighborsClassifier,RandomForestClassifier
n_records,16,8,8
Mean_AUC_micro,0.8906125,0.8773,0.903925
Min_AUC_micro,0.7178,0.7178,0.8076
Median_AUC_micro,0.8941,0.8929,0.9005000000000001
Max_AUC_micro,0.9752,0.9712,0.9752
All,1.0,0.7825111241045906,0.7825111241045906
KNeighborsClassifier,0.7825111241045906,1.0,0.6453768453768453
RandomForestClassifier,0.7825111241045906,0.6453768453768453,1.0
