Process_ID,All,5_0_%#1,5_0_%#2
Process_label,All,roi_mean,roi_median
n_records,16,8,8
Mean_AUC_macro,0.8828750000000001,0.881875,0.883875
Min_AUC_macro,0.6910000000000001,0.6910000000000001,0.825
Median_AUC_macro,0.8795000000000001,0.911,0.8795000000000001
Max_AUC_macro,0.976,0.976,0.963
All,1.0,0.8299980443873236,0.8299980443873236
5_0_%#1,0.8299980443873236,1.0,0.7209013209013208
5_0_%#2,0.8299980443873236,0.7209013209013208,1.0
