Process_ID,All,feat5,feat_all
Process_label,All,feat5,feat_all
n_records,16,8,8
Mean_AUC_macro,0.8828750000000001,0.89025,0.8755
Min_AUC_macro,0.6910000000000001,0.7809999999999999,0.6910000000000001
Median_AUC_macro,0.8795000000000001,0.8795000000000001,0.879
Max_AUC_macro,0.976,0.976,0.972
All,1.0,0.7825111241045906,0.7825111241045906
feat5,0.7825111241045906,1.0,0.6453768453768453
feat_all,0.7825111241045906,0.6453768453768453,1.0
