Sample_ID,leaf_1_probability_Cooks_distance_like,leaf_2_probability_Cooks_distance_like,leaf_3_probability_Cooks_distance_like,leaf_4_probability_Cooks_distance_like,leaf_5_probability_Cooks_distance_like
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-1,0.013457556935817806,0.013457556935817802,0.0029438405797101446,0.008831521739130434,0.011775362318840578
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-2,0.013457556935817806,0.013457556935817802,0.005887681159420289,0.014719202898550728,0.029438405797101445
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-3,0.021739130434782608,0.006211180124223601,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-4,0.06521739130434782,0.015527950310559006,0.005434782608695652,0.005434782608695651,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-5,0.021739130434782608,0.006211180124223601,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-1,0.0033643892339544515,0.0033643892339544515,0.0029438405797101446,0.0,0.005887681159420289
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-2,0.010869565217391302,0.009316770186335402,0.009057971014492754,0.005434782608695651,0.021739130434782608
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-3,0.0033643892339544515,0.0033643892339544515,0.008831521739130434,0.005887681159420289,0.029438405797101445
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-4,0.021739130434782605,0.006211180124223601,0.0018115942028985503,0.0027173913043478256,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-5,0.0033643892339544515,0.0033643892339544515,0.0,0.005887681159420289,0.011775362318840578
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-1,0.0,0.0033643892339544506,0.014719202898550722,0.011775362318840582,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-2,0.0,0.0,0.0018115942028985503,0.0027173913043478256,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-3,0.0,0.0033643892339544506,0.005887681159420289,0.0029438405797101446,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-4,0.0,0.0031055900621118006,0.0036231884057971006,0.0027173913043478256,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-5,0.010869565217391302,0.0031055900621118006,0.0036231884057971006,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-1,0.0,0.0,0.0029438405797101446,0.005887681159420289,0.005887681159420289
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-2,0.0,0.0,0.008831521739130434,0.005887681159420289,0.005887681159420289
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-3,0.0,0.0,0.007246376811594201,0.010869565217391302,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-4,0.0,0.0,0.007246376811594201,0.010869565217391302,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-5,0.0,0.0033643892339544506,0.0029438405797101446,0.0029438405797101446,0.005887681159420289
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-1,0.010869565217391302,0.0,0.007246376811594201,0.010869565217391302,0.06521739130434782
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-2,0.0,0.0,0.005887681159420289,0.023550724637681163,0.035326086956521736
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-3,0.010869565217391302,0.0,0.007246376811594201,0.010869565217391302,0.06521739130434782
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-4,0.010869565217391302,0.0031055900621118006,0.007246376811594201,0.008152173913043476,0.06521739130434782
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-5,0.0,0.0,0.0029438405797101446,0.014719202898550722,0.023550724637681156
