Group,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45
OVERALL,-0.3552550055316147,-0.2885418274233325,-0.6509662918849086,-0.3755352619381928,-0.429860544148893,-0.4149894303241237,-0.42435724593941593,-0.41755705698241874,-0.38308554417226054,-0.08523332158367462,0.505651902790884,0.35607091076578684,0.33438126356249365,0.36456063587463516,0.4851076316920927,0.5773672337420283,0.6042465245652087,0.7447953179733307,0.8327334649246887,0.7799713854978938,0.03525719578991119,-0.34628332077898527,-0.4034928952729532,0.7929577193038512,0.3274409323303914,0.02171052595798248,-0.4359461723243624,0.6127530465642523,0.26021223519271797,-0.42941964541925925,-0.3901712241173754,-0.03996331550267731,-0.12948965719999914,0.19965553131702612,0.7626920140114646,1.1719865499783326,0.5287709591159664,1.0246775592054151,0.6091381556369422,0.43980404343244983,-0.18778742661142583,0.15292557527999448,-0.591715907306386,-0.8050943889072031,-0.47664069423069994,0.024552431380041477
group_1,0.4552559647121727,-0.1210553858650193,0.19523365733696565,0.11934782121034218,-0.13164260787662818,-0.42140852997778716,-0.23068708796399034,-0.4372004207524804,-0.4280420109934064,0.1638517547584538,0.34598403049674853,0.13806128777897586,0.2134030622697782,0.17746239782939405,0.072248559193677,0.069213579295494,0.02580259866312045,-0.09402246193209048,-0.21319575554111778,0.015567494785769813,0.3370457338218282,-0.5775991405819877,-0.18664259787665657,-0.09406392738112324,-0.3000414633105361,-0.25364325964366025,-0.5958382349165944,1.941226355530007,1.635217343765307,0.21352734728640707,0.2256274789045624,0.35709408743323096,-0.21877218442092544,0.2958241104332307,0.741748963767764,0.9359684516480886,1.1320472254432892,-0.5621866757818094,-0.45534578608789356,-0.011205123118171432,0.9053599546258155,0.21668353782644678,-0.4018200638546874,0.20059740018330252,-0.6533591186709028,0.3041313974358748
group_2,0.8534961501046364,0.8985828192117715,0.29179058120641016,-0.7949038564573403,-0.7717678993025875,-0.9231839001475605,-0.9086370546648529,-0.8598962014710582,-0.7954131577584235,-0.11553907674256163,0.7045944282244847,0.6001067381397946,0.5731067559473255,0.6160081701795257,0.8851064079260944,1.0347650771192207,1.0441525988630151,0.7004256409304221,0.5059970814825732,0.5142509697073084,-0.19608508938200941,-0.5600039969129319,-0.3928817498814746,1.897193308996392,0.2684194704923857,-0.3007745271427312,-0.44852424064672713,0.016129132088226306,0.36843479639661963,0.5017014542258111,0.44335297124008166,1.2699854833491362,0.5385120767460662,0.7978980882159142,1.290246759578459,1.776335208743546,0.8113218335480673,2.0390894286655987,1.3362019952911601,0.46318741081574094,-0.5254343228959131,0.6630830867945073,-0.9225401562876824,-1.9870266328675938,-1.4461849055592784,-0.5176159838718701
