Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
-0.11999999999999998,0.5647418289212632,0.4666666666666666,0.11666666666666665,0.2333333333333333,0.33333333333333326,0.5773502691896257,0.14433756729740643,0.28867513459481287,2.4494897427831783,0.8333333333333334
