Sample_ID,leaf_1_probability_Cooks_distance_like,leaf_2_probability_Cooks_distance_like,leaf_3_probability_Cooks_distance_like,leaf_4_probability_Cooks_distance_like,leaf_5_probability_Cooks_distance_like
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-1,0.0010351966873706007,0.0010488176964149503,0.003213610586011342,0.0014702793530770855,0.009881422924901191
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-2,0.007936507936507936,0.0017162471395881004,0.004536862003780719,0.0037807183364839334,0.009881422924901196
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-3,0.0099020092226614,0.0041392182696530526,0.008660589060308557,0.008504428341384866,0.0021409749670619235
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-4,0.004830917874396136,0.0009534706331044999,0.004725897920604916,0.002415458937198069,0.00790513833992095
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1-5,0.015254446640316208,0.011989459815546775,0.004254324450677887,0.006977992485238863,0.0013763410502540937
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-1,0.005887681159420293,0.002283706631532719,0.012155212716222533,0.008722490606548578,0.0012234142668925278
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-2,0.004014328063241109,0.002569169960474308,0.006381486676016831,0.003488996242619432,0.007799265951439864
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-3,0.012422360248447206,0.004195270785659801,0.008506616257088847,0.002415458937198069,0.007905138339920955
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-4,0.007246376811594201,0.0017162471395881004,0.007939508506616259,0.0026254988447805094,0.007905138339920955
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2-5,0.0010704874835309615,0.0015700483091787441,0.010483870967741936,0.005451556629092862,0.006575851684547335
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-1,0.004485852311939269,0.0015255530129672007,0.011909262759924386,0.005040957781978578,0.003952569169960477
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-2,0.004830917874396136,0.0009534706331045,0.008128544423440454,0.004935937828187358,0.00790513833992095
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-3,0.0016057312252964438,0.003140096618357487,0.009876110331930811,0.01330179817498658,0.0006117071334462637
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-4,0.006556245686680472,0.0029557589626239508,0.005671077504725899,0.0012602394454946447,0.015810276679841914
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3-5,0.01739542160737813,0.0012845849802371539,0.0034946236559139786,0.016572732152442298,0.0010704874835309613
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-1,0.001338109354413702,0.002569169960474308,0.004862085086489013,0.0028348094471282886,0.007034632034632032
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-2,0.007591442374051068,0.0034324942791762007,0.007183364839319472,0.0069313169502205445,0.011857707509881433
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-3,0.0018733530961791839,0.008563899868247694,0.010787751285647499,0.00828636607622115,0.007034632034632032
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-4,0.010351966873706006,0.0025743707093821505,0.007561436672967866,0.004410838059231256,0.03359683794466406
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4-5,0.002408596837944665,0.002140974967061924,0.004862085086489014,0.007632179280730007,0.004129023150762282
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-1,0.011042097998619741,0.0019069412662090005,0.00850661625708885,0.0023104389834068483,0.06916996047430833
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-2,0.005352437417654811,0.00756477821695213,0.004254324450677887,0.013083735909822869,0.002599755317146621
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-3,0.012077294685990338,0.0008581235697940503,0.007372400756143669,0.0005250997689561018,0.07509881422924905
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-4,0.011507740447957842,0.001427316644707949,0.002886863020102851,0.010903113258185724,0.0012234142668925278
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5-5,0.017943409247757076,0.004767353165522501,0.006616257088846881,0.0017853392144507466,0.01581027667984191
