Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
0.04000000000000003,0.8910418371521932,0.6533333333333333,0.16333333333333333,0.32666666666666666,0.7955555555555556,0.8919392106839769,0.22298480267099421,0.44596960534198843,1.58554926774507,0.6022222222222222
