Mean_Error,Standard_Deviation_of_Error,Mean_Absolute_Error,Normalized_MAE,CV_MAE,Mean_Squared_Error,Root_Mean_Squared_Error,Normalized_RMSE,CV_RMSE,Residual_Prediction_Deviation,R2
-0.05199999999999998,0.5629351650057047,0.452,0.113,0.226,0.31960000000000005,0.5653317610041029,0.14133294025102572,0.28266588050205144,2.5015639663712994,0.8402
